"CECC.Record.Number","detention_length_base","censored_base","detention_length_extra","censored_extra","dyear","male","age","bigcity","serious_issue","mongol","tibetan","uyghur","other","buddhist","christian","cultist","falun_gong","muslim","religious_leader","student","activist_ngo","journalist_publishing","dangerous_professions"
"2013-00245",41.4955481814896,0,41.4955481814896,0,2013,1,40.9424657534247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00252",122.219666852844,1,32.0333804251405,0,2013,1,38.9424657534247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00250",47.7379505207478,0,47.7379505207478,0,2013,1,31.3452054794521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00316",12.1891119361304,0,12.1891119361304,0,2013,1,40.958904109589,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00065",122.285376351152,1,122.285376351152,1,2013,1,25.9369863013699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00001",122.35108584946,1,7.0309163189539,0,2013,0,77.9698630136986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00003",122.35108584946,1,7.0309163189539,0,2013,0,60.4684931506849,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2013-00370",122.35108584946,1,7.0309163189539,0,2013,0,59.8958904109589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00369",122.35108584946,1,7.0309163189539,0,2013,1,65.2164383561644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00371",122.35108584946,1,7.0309163189539,0,2013,0,58.1972602739726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00002",122.35108584946,1,7.0309163189539,0,2013,0,83.3178082191781,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2014-00004",122.35108584946,1,7.0309163189539,0,2013,0,62.7808219178082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00372",122.35108584946,1,7.0309163189539,0,2013,0,64.9369863013699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00373",122.35108584946,1,7.0309163189539,0,2013,0,67.2602739726027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00365",122.35108584946,1,8.0494135427276,0,2013,0,66.1698630136986,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2013-00257",122.416795347768,1,122.416795347768,1,2013,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00256",122.416795347768,1,122.416795347768,1,2013,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00258",122.449650096922,1,122.449650096922,1,2013,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00259",122.449650096922,1,122.449650096922,1,2013,0,58.9123287671233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00214",122.482504846075,1,119.985543910372,0,2013,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2014-00215",122.482504846075,1,119.985543910372,0,2013,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2015-00320",122.515359595229,1,59.9927719551861,0,2013,0,55.5808219178082,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2004-02048",122.515359595229,1,51.0234254361468,0,2013,1,55.0602739726027,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2015-00325",122.515359595229,1,54.0460623583139,0,2013,1,43.8164383561644,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2015-00322",122.515359595229,1,48.0007885139797,0,2013,0,43.4876712328767,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2015-00326",122.515359595229,1,42.0540789171075,0,2013,1,36.9643835616438,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2015-00324",122.515359595229,1,57.068699280481,0,2013,1,40.1205479452055,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2015-00323",122.515359595229,1,48.0007885139797,0,2013,0,43.4876712328767,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2015-00321",122.515359595229,1,54.0460623583139,0,2013,0,44.7123287671233,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2011-00803",122.646778591845,1,122.646778591845,1,2013,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015-00078",29.5364194894372,0,29.5364194894372,0,2013,1,NA,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2022-00090",0.328547491539902,0,0.328547491539902,0,2013,0,30.0739726027397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00096",122.975326083385,1,36.0088050727733,0,2013,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2014-00127",122.975326083385,1,48.0007885139797,0,2013,1,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00304",122.975326083385,1,111.016197391333,0,2013,0,50.3095890410959,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00307",43.1382856391891,0,43.1382856391891,0,2013,1,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2014-00132",122.975326083385,1,66.0380457995203,0,2013,0,40.8794520547945,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2014-00097",122.975326083385,1,71.9847553963925,0,2013,1,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2014-00095",122.975326083385,1,48.0007885139797,0,2013,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00309",NA,1,NA,1,2013,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00233",NA,1,NA,1,2013,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2013-00234",NA,1,NA,1,2013,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2020-00308",NA,1,NA,1,2013,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00236",NA,1,NA,1,2013,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2013-00232",NA,1,NA,1,2013,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2013-00235",NA,1,NA,1,2013,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2020-00307",NA,1,NA,1,2013,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-00310",NA,1,NA,1,2013,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00344",35.9759503236193,0,35.9759503236193,0,2013,1,55.9643835616438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00161",77.9643197424188,0,77.9643197424188,0,2013,0,48.4027397260274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00310",77.9643197424188,0,77.9643197424188,0,2013,1,50.2082191780822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00377",123.238164076617,1,54.0132076091599,0,2013,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00205",123.336728324079,1,123.336728324079,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2011-00245",43.0397213917272,0,43.0397213917272,0,2013,1,42.1095890410959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2013-00307",41.9555146696455,0,41.9555146696455,0,2013,1,45.6684931506849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00134",123.468147320695,1,123.468147320695,1,2013,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05226",29.9635312284391,0,29.9635312284391,0,2013,1,43.9534246575342,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00387",123.533856819003,1,123.533856819003,1,2013,1,41.8328767123288,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00308",123.665275815619,1,23.9839668824129,0,2013,1,41.8219178082192,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2013-00204",123.763840063081,1,123.763840063081,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00103",NA,1,NA,1,2013,0,48.8328767123288,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015-00464",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00133",124.026678056313,1,124.026678056313,1,2013,1,46.3287671232877,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00131",18.0044025363866,0,18.0044025363866,0,2013,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00132",124.026678056313,1,23.9839668824129,0,2013,1,53.7808219178082,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00128",124.026678056313,1,124.026678056313,1,2013,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00397",124.125242303775,1,107.993560469166,0,2013,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2014-00396",124.125242303775,1,84.009593586753,0,2013,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2013-00129",124.618063541085,1,124.618063541085,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00126",36.2716430660052,0,36.2716430660052,0,2013,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00118",124.683773039393,1,124.683773039393,1,2013,0,28.2465753424658,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2013-00112",124.716627788547,1,124.716627788547,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00114",124.716627788547,1,124.716627788547,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00111",124.716627788547,1,124.716627788547,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00113",124.716627788547,1,124.716627788547,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00110",124.716627788547,1,124.716627788547,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2011-00348",124.749482537701,1,124.749482537701,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00074",0.492821237309853,0,0.492821237309853,0,2013,0,33.8684931506849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00250",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00109",125.110884778395,1,125.110884778395,1,2013,0,68.7013698630137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00108",0.0328547491539902,0,0.0328547491539902,0,2013,1,65.027397260274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00063",125.110884778395,1,125.110884778395,1,2013,1,47.3095890410959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00107",0.361402240693892,0,0.361402240693892,0,2013,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2013-00117",125.143739527549,1,125.143739527549,1,2013,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00333",36.5016263100831,0,36.5016263100831,0,2013,1,34.9041095890411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00181",125.340868022473,1,125.340868022473,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00074",0.459966488155863,0,0.459966488155863,0,2013,0,33.8164383561644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00314",125.570851266551,1,21.9469724348655,0,2013,1,66.7835616438356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00313",125.570851266551,1,62.9168446298913,0,2013,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00312",125.570851266551,1,64.9209843282846,0,2013,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00213",125.636560764859,1,125.636560764859,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00212",125.636560764859,1,125.636560764859,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00066",125.669415514013,1,0.361402240693892,0,2013,1,41.186301369863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00087",0.164273745769951,0,0.164273745769951,0,2013,0,43.0849315068493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00077",10.7435029733548,0,10.7435029733548,0,2013,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00180",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00208",126.096527253014,1,126.096527253014,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00063",126.162236751322,1,126.162236751322,1,2013,1,47.2219178082192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00050",126.359365246246,1,126.359365246246,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00099",126.3922199954,1,35.9759503236193,0,2013,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00158",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00151",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00157",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00155",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00149",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00159",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00148",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00147",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00156",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00152",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00153",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00154",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00150",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00160",126.523638992016,1,126.523638992016,1,2013,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2012-00334",126.852186483556,1,5.94670959687223,0,2013,1,62.213698630137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00162",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00178",61.1098334264218,0,61.1098334264218,0,2013,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2014-00041",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00042",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00353",NA,1,NA,1,2013,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00164",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00142",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00166",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00163",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00189",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00165",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00040",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00143",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00139",NA,1,NA,1,2013,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00056",127.21358872425,1,127.21358872425,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00060",127.21358872425,1,127.21358872425,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00062",127.21358872425,1,127.21358872425,1,2012,0,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00059",127.21358872425,1,127.21358872425,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00058",127.21358872425,1,127.21358872425,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00061",127.21358872425,1,127.21358872425,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00057",127.21358872425,1,127.21358872425,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00055",127.312152971712,1,127.312152971712,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00216",23.9511121332589,0,23.9511121332589,0,2012,1,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2013-00217",59.9599172060321,0,59.9599172060321,0,2012,1,NA,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2013-00293",127.476426717482,1,77.9643197424188,0,2012,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00296",127.509281466636,1,48.0007885139797,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00298",127.509281466636,1,127.509281466636,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00295",127.509281466636,1,48.0007885139797,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00297",127.509281466636,1,127.509281466636,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00299",127.509281466636,1,127.509281466636,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00300",127.509281466636,1,127.509281466636,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00330",59.9599172060321,0,59.9599172060321,0,2012,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2013-00030",127.607845714098,1,127.607845714098,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00033",127.607845714098,1,127.607845714098,1,2012,0,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00034",127.607845714098,1,127.607845714098,1,2012,0,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00331",127.607845714098,1,96.0015770279594,0,2012,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2013-00031",127.607845714098,1,127.607845714098,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00329",114.925912540658,0,114.925912540658,0,2012,0,59.4109589041096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2013-00032",127.607845714098,1,127.607845714098,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00023",127.804974209022,1,127.804974209022,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2012-00344",127.87068370733,1,17.9715477872326,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2008-00580",127.903538456484,1,119.985543910372,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00013",127.903538456484,1,3.97542464763282,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00012",127.903538456484,1,71.9847553963925,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00016",127.903538456484,1,127.903538456484,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00015",127.903538456484,1,127.903538456484,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00017",127.903538456484,1,127.903538456484,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00230",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00009",127.969247954792,1,127.969247954792,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00119",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00121",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00100",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00010",127.969247954792,1,127.969247954792,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00098",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00011",127.969247954792,1,127.969247954792,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00220",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00171",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00122",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00099",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00003",128.133521700562,1,41.9555146696455,0,2012,0,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2013-00005",128.133521700562,1,48.0007885139797,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2013-00007",128.133521700562,1,35.9759503236193,0,2012,0,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2013-00002",128.133521700562,1,38.9985872457864,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2013-00004",128.133521700562,1,38.9985872457864,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2013-00001",128.133521700562,1,41.9555146696455,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2013-00008",128.133521700562,1,41.9555146696455,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2013-00279",24.1810953773368,0,24.1810953773368,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2013-00144",128.297795446332,1,35.9759503236193,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00145",128.297795446332,1,35.9759503236193,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00285",128.462069192102,1,23.9839668824129,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2012-00346",128.462069192102,1,128.462069192102,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2016-00153",128.724907185334,1,131.977527351579,0,2012,1,48.158904109589,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2018-00025",128.823471432796,1,53.9474981108519,0,2012,0,34.1616438356164,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2014-00351",NA,1,NA,1,2012,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2013-00284",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2014-00084",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2013-00076",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2012-00339",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00350",NA,1,NA,1,2012,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2013-00021",NA,1,NA,1,2012,1,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2013-00286",NA,1,NA,1,2012,0,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00101",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00207",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2013-00064",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00170",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2012-00337",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2012-00340",NA,1,NA,1,2012,0,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00291",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2013-00292",NA,1,NA,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2012-00338",NA,1,NA,1,2012,0,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2012-00342",129.152018924336,1,129.152018924336,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2014-00269",129.152018924336,1,35.9759503236193,0,2012,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2014-00270",129.152018924336,1,35.9759503236193,0,2012,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2012-00343",129.152018924336,1,129.152018924336,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00020",129.152018924336,1,29.9635312284391,0,2012,1,51.3643835616438,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2012-00341",129.152018924336,1,129.152018924336,1,2012,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2012-00335",37.1915760423169,0,37.1915760423169,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2005-00232",108.552091204784,0,108.552091204784,0,2012,1,49.3616438356164,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2013-00069",129.250583171797,1,131.977527351579,0,2012,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
